ID,Player,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards
feickja01,Jamie Feick,1997.0,2001.0,205.74,255.0,"July 3, 1974",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walleja01,Jamie Waller,1988.0,1988.0,193.04,215.0,"November 20, 1964",Virginia Union University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watsoja01,Jamie Watson,1995.0,1999.0,200.66,190.0,"February 23, 1972",University of South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wilsoja02,Jamil Wilson,2018.0,2018.0,200.66,230.0,"November 21, 1990","University of Oregon, Marquette University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
breweja01,Jamison Brewer,2002.0,2005.0,193.04,184.0,"November 19, 1980",Auburn University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veselja01,Jan Vesely,2012.0,2014.0,210.82,240.0,"April 24, 1990",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pargoja01,Jannero Pargo,2003.0,2015.0,185.42,175.0,"October 22, 1979",University of Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cunnija01,Jared Cunningham,2013.0,2016.0,193.04,195.0,"May 22, 1991",Oregon State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dudleja01,Jared Dudley,2008.0,2019.0,200.66,237.0,"July 10, 1985",Boston College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeffrja01,Jared Jeffries,2003.0,2013.0,210.82,230.0,"November 25, 1981",Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reineja01,Jared Reiner,2005.0,2007.0,210.82,255.0,"April 8, 1982",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sullija01,Jared Sullinger,2013.0,2017.0,205.74,260.0,"March 4, 1992",Ohio State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terreja01,Jared Terrell,2019.0,2019.0,190.5,227.0,"February 10, 1995",University of Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eddieja01,Jarell Eddie,2016.0,2018.0,200.66,218.0,"October 30, 1991",Virginia Polytechnic Institute and State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
martija01,Jarell Martin,2016.0,2019.0,208.28,239.0,"May 24, 1994",Louisiana State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacksja02,Jaren Jackson,2019.0,2019.0,210.82,242.0,"September 15, 1999",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacksja01,Jaren Jackson,1990.0,2002.0,193.04,190.0,"October 27, 1967",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stokeja01,Jarnell Stokes,2015.0,2017.0,205.74,263.0,"January 7, 1994",University of Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blossja01,Jaron Blossomgame,2019.0,2019.0,200.66,220.0,"September 16, 1993",Clemson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vandeja01,Jarred Vanderbilt,2019.0,2019.0,205.74,214.0,"April 3, 1999",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allenja01,Jarrett Allen,2018.0,2019.0,210.82,237.0,"April 21, 1998",University of Texas at Austin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jackja01,Jarrett Jack,2006.0,2018.0,190.5,200.0,"October 28, 1983",Georgia Institute of Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uthofja01,Jarrod Uthoff,2017.0,2017.0,205.74,221.0,"May 19, 1993",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collija03,Jarron Collins,2002.0,2011.0,210.82,255.0,"December 2, 1978",Stanford University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hayesja01,Jarvis Hayes,2004.0,2010.0,200.66,220.0,"August 9, 1981","Western Carolina University, University of Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
varnaja01,Jarvis Varnado,2013.0,2014.0,205.74,230.0,"March 1, 1988",Mississippi State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caffeja01,Jason Caffey,1996.0,2003.0,203.2,255.0,"June 12, 1973",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collija02,Jason Collier,2001.0,2005.0,213.36,260.0,"September 8, 1977","Indiana University, Georgia Institute of Technology",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collija04,Jason Collins,2002.0,2014.0,213.36,255.0,"December 2, 1978",Stanford University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hartja01,Jason Hart,2001.0,2010.0,190.5,185.0,"April 29, 1978",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaponja01,Jason Kapono,2004.0,2012.0,203.2,213.0,"February 4, 1981","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kiddja01,Jason Kidd,1995.0,2013.0,193.04,205.0,"March 23, 1973",University of California,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,6.0,10.0,9.0,4.0,5.0,26.0
lawsoja01,Jason Lawson,1998.0,1998.0,210.82,240.0,"September 2, 1974",Villanova University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxieja01,Jason Maxiell,2006.0,2015.0,200.66,260.0,"February 18, 1983",University of Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miskija01,Jason Miskiri,2000.0,2000.0,187.96,175.0,"August 19, 1975",George Mason University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
richaja01,Jason Richardson,2002.0,2015.0,198.12,220.0,"January 20, 1981",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sasseja01,Jason Sasser,1997.0,1999.0,200.66,225.0,"January 13, 1974",Texas Tech University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smithja02,Jason Smith,2008.0,2019.0,213.36,240.0,"March 2, 1986",Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terryja01,Jason Terry,2000.0,2018.0,187.96,185.0,"September 15, 1977",University of Arizona,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
thompja02,Jason Thompson,2009.0,2016.0,210.82,250.0,"July 21, 1986",Rider University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willija02,Jason Williams,1999.0,2011.0,185.42,190.0,"November 18, 1975","Marshall University, University of Florida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crittja01,Javaris Crittenton,2008.0,2009.0,195.58,200.0,"December 31, 1987",Georgia Institute of Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willija04,Jawad Williams,2009.0,2011.0,205.74,218.0,"February 19, 1983",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oldhaja01,Jawann Oldham,1981.0,1991.0,213.36,215.0,"July 4, 1957",Seattle University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evansja01,Jawun Evans,2018.0,2019.0,182.88,185.0,"July 26, 1996",Oklahoma State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edwarja02,Jay Edwards,1990.0,1990.0,193.04,185.0,"January 3, 1969",Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guidija01,Jay Guidinger,1993.0,1994.0,208.28,255.0,"August 18, 1969",University of Minnesota Duluth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
humphja01,Jay Humphries,1985.0,1995.0,190.5,185.0,"October 17, 1962",University of Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
murphja01,Jay Murphy,1985.0,1988.0,205.74,220.0,"June 26, 1962",Boston College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tayloja01,Jay Taylor,1990.0,1990.0,190.5,190.0,"October 3, 1967",Eastern Illinois University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vinceja01,Jay Vincent,1982.0,1990.0,200.66,220.0,"June 10, 1959",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willija03,Jay Williams,2003.0,2003.0,187.96,195.0,"September 10, 1981",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsja01,Jaylen Adams,2019.0,2019.0,187.96,190.0,"May 4, 1996",St. Bonaventure University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownja02,Jaylen Brown,2017.0,2019.0,200.66,220.0,"October 24, 1996",University of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morrija01,Jaylen Morris,2018.0,2019.0,195.58,185.0,"September 19, 1995",Molloy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tatumja01,Jayson Tatum,2018.0,2019.0,203.2,208.0,"March 3, 1998",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willija01,Jayson Williams,1991.0,1999.0,205.74,240.0,"February 22, 1968",St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
adrieje01,Jeff Adrien,2011.0,2015.0,200.66,245.0,"February 10, 1986",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pendeje02,Jeff Ayres,2010.0,2016.0,205.74,240.0,"April 29, 1987",Arizona State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crossje01,Jeff Cross,1986.0,1986.0,208.28,240.0,"September 1, 1961",University of Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
footeje01,Jeff Foote,2012.0,2012.0,213.36,265.0,"July 14, 1987",Cornell University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fosteje01,Jeff Foster,2000.0,2012.0,210.82,236.0,"January 16, 1977",Texas State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grayeje01,Jeff Grayer,1989.0,1998.0,195.58,200.0,"December 17, 1965",Iowa State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenje02,Jeff Green,2008.0,2019.0,205.74,235.0,"August 28, 1986",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hornaje01,Jeff Hornacek,1987.0,2000.0,190.5,190.0,"May 3, 1963",Iowa State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
lampje01,Jeff Lamp,1982.0,1989.0,198.12,195.0,"March 9, 1959",University of Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leboje01,Jeff Lebo,1990.0,1990.0,187.96,180.0,"October 5, 1966",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malonje01,Jeff Malone,1984.0,1996.0,193.04,205.0,"June 28, 1961",Mississippi State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
martije01,Jeff Martin,1990.0,1991.0,195.58,195.0,"January 14, 1967",Murray State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcinnje01,Jeff McInnis,1997.0,2008.0,193.04,190.0,"October 22, 1974",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nordgje01,Jeff Nordgaard,1998.0,1998.0,200.66,225.0,"February 23, 1973",University of Wisconsin-Green Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rulanje01,Jeff Ruland,1982.0,1993.0,208.28,240.0,"December 16, 1958",Iona College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
sandeje01,Jeff Sanders,1990.0,1993.0,203.2,225.0,"January 14, 1966",Georgia Southern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheppje01,Jeff Sheppard,1999.0,1999.0,190.5,190.0,"September 29, 1974",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tayloje01,Jeff Taylor,1983.0,1987.0,193.04,175.0,"January 1, 1960",Texas Tech University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teaguje01,Jeff Teague,2010.0,2019.0,187.96,195.0,"June 10, 1988",Wake Forest University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
trepaje01,Jeff Trepagnier,2002.0,2004.0,193.04,200.0,"July 11, 1979",University of Southern California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turneje01,Jeff Turner,1985.0,1996.0,205.74,230.0,"April 9, 1962",Vanderbilt University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webstje01,Jeff Webster,1996.0,1996.0,203.2,232.0,"February 19, 1971",University of Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wilkije01,Jeff Wilkins,1981.0,1986.0,210.82,230.0,"March 9, 1955",Illinois State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
witheje01,Jeff Withey,2014.0,2018.0,213.36,231.0,"March 7, 1990",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tayloje03,Jeffery Taylor,2013.0,2015.0,200.66,225.0,"May 23, 1989",Vanderbilt University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mccoyje01,Jelani McCoy,1999.0,2008.0,208.28,245.0,"December 6, 1977","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonesje01,Jemerrio Jones,2019.0,2019.0,195.58,174.0,"April 9, 1995","Hill College, New Mexico State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
honeyje01,Jerald Honeycutt,1998.0,1999.0,205.74,245.0,"October 20, 1974",Tulane University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grantje01,Jerami Grant,2015.0,2019.0,205.74,220.0,"March 12, 1994",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcneaje01,Jerel McNeal,2015.0,2015.0,190.5,200.0,"June 1, 1987",Marquette University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evansje01,Jeremy Evans,2011.0,2018.0,205.74,200.0,"October 24, 1987",Western Kentucky University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambje01,Jeremy Lamb,2013.0,2019.0,195.58,185.0,"May 30, 1992",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linje01,Jeremy Lin,2011.0,2019.0,190.5,200.0,"August 23, 1988",Harvard University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pargoje01,Jeremy Pargo,2012.0,2013.0,187.96,219.0,"March 17, 1986",Gonzaga University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
richaje01,Jeremy Richardson,2007.0,2009.0,198.12,185.0,"February 11, 1984",Delta State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tylerje01,Jeremy Tyler,2012.0,2014.0,208.28,260.0,"June 21, 1991",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grantje02,Jerian Grant,2016.0,2019.0,193.04,205.0,"October 9, 1992",University of Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacksje01,Jermaine Jackson,2000.0,2006.0,193.04,204.0,"June 7, 1976",University of Detroit Mercy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onealje01,Jermaine O'Neal,1997.0,2014.0,210.82,226.0,"October 13, 1978",None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,10.0
tayloje02,Jermaine Taylor,2010.0,2011.0,193.04,210.0,"December 8, 1986",University of Central Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davidje01,Jermareo Davidson,2008.0,2009.0,208.28,230.0,"November 15, 1984",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allenje01,Jerome Allen,1996.0,1997.0,193.04,184.0,"January 28, 1973",University of Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beaslje01,Jerome Beasley,2004.0,2004.0,208.28,237.0,"May 17, 1980","Midland College, University of North Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dysonje01,Jerome Dyson,2012.0,2012.0,190.5,180.0,"May 1, 1987",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harmoje01,Jerome Harmon,1995.0,1995.0,193.04,190.0,"February 6, 1969",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hendeje01,Jerome Henderson,1986.0,1987.0,210.82,230.0,"October 5, 1959",University of New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jamesje01,Jerome James,1999.0,2009.0,213.36,300.0,"November 17, 1975",Florida Agricultural and Mechanical University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordaje01,Jerome Jordan,2012.0,2015.0,213.36,253.0,"September 29, 1986",University of Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerseje01,Jerome Kersey,1985.0,2001.0,200.66,215.0,"June 26, 1962",Longwood University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laneje01,Jerome Lane,1989.0,1993.0,198.12,230.0,"December 4, 1966",University of Pittsburgh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moisoje01,Jerome Moiso,2001.0,2005.0,208.28,235.0,"June 15, 1978","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robinje01,Jerome Robinson,2019.0,2019.0,195.58,190.0,"February 22, 1997",Boston College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willije01,Jerome Williams,1997.0,2005.0,205.74,206.0,"May 10, 1973",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benimje01,Jerrelle Benimon,2015.0,2015.0,203.2,245.0,"August 1, 1991","Georgetown University, Towson University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mustaje01,Jerrod Mustaf,1991.0,1994.0,208.28,238.0,"October 28, 1969",University of Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eavesje01,Jerry Eaves,1983.0,1987.0,193.04,180.0,"February 8, 1959",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reynoje01,Jerry Reynolds,1986.0,1996.0,203.2,200.0,"December 23, 1962",Louisiana State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sichtje01,Jerry Sichting,1981.0,1990.0,185.42,168.0,"November 29, 1956",Purdue University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smithje01,Jerry Smith,2012.0,2012.0,187.96,190.0,"September 26, 1987",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stackje01,Jerry Stackhouse,1996.0,2013.0,198.12,218.0,"November 5, 1974",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
bayleje01,Jerryd Bayless,2009.0,2019.0,190.5,200.0,"August 20, 1988",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sasseje01,Jeryl Sasser,2002.0,2003.0,198.12,200.0,"February 13, 1979",Southern Methodist University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carteje01,Jevon Carter,2019.0,2019.0,187.96,196.0,"September 14, 1995",West Virginia University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brogaji01,Jim Brogan,1982.0,1983.0,193.04,185.0,"February 24, 1958",West Virginia Wesleyan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
farmeji01,Jim Farmer,1988.0,1994.0,193.04,190.0,"September 23, 1964",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
