ID,Player,Years,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards,Years.1,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
gordoer01,Eric Gordon,11.0,2009.0,2019.0,193.04,215.0,"December 25, 1988",Indiana University,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,SG,661,504.0,33.03,5.649,13.238,42.67260915546153,2.33,6.2479999999999976,37.29193341869399,3.319,6.989,47.48891114608672,51.47303218008764,2.9760000000000004,3.658,81.35593220338984,0.4270000000000001,2.094,2.52,2.885,0.902,0.348,1.994,1.973,16.604,11.020999999999999
snower01,Eric Snow,13.0,1996.0,2008.0,190.5,190.0,"April 24, 1973",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,PG,949,602.0,26.979,2.523,5.978,42.20475075276012,0.068,0.332,20.48192771084337,2.454,5.646,43.46439957492032,42.77350284376046,1.7,2.221,76.5420981539847,0.503,2.036,2.5380000000000003,4.8660000000000005,1.123,0.12,1.629,2.365,6.813,7.4910000000000005
leverfa01,Fat Lever,11.0,1983.0,1994.0,190.5,170.0,"August 18, 1960",Arizona State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,11.0,PG,800,632.0,31.56900000000001,5.5889999999999995,12.565,44.48070035813768,0.225,0.7090000000000001,31.73483779971791,5.364,11.856,45.24291497975708,45.37604456824514,2.384,3.09,77.15210355987055,1.909,4.09,5.999,6.2410000000000005,2.194,0.272,1.94,2.401,13.786,16.469
paytoga01,Gary Payton,17.0,1991.0,2007.0,193.04,180.0,"July 23, 1968",Oregon State University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,9.0,9.0,9.0,9.0,0.0,28.0,17.0,PG,1489,1362.0,35.324,6.4220000000000015,13.859000000000002,46.338119633451186,0.852,2.69,31.672862453531604,5.57,11.169,49.870176381054705,49.41193448300743,2.4,3.302,72.68322228952151,1.034,2.891,3.925,6.566,1.787,0.213,2.234,2.452,16.097,15.562999999999999
wallage01,Gerald Wallace,14.0,2002.0,2015.0,200.66,215.0,"July 23, 1982",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,14.0,SF,865,628.0,29.386999999999997,4.165,8.882,46.89259175861293,0.4920000000000001,1.5719999999999998,31.297709923664122,3.673,7.31,50.24623803009576,49.66223823463184,2.963,4.176,70.95306513409963,1.3430000000000002,4.398,5.7410000000000005,2.046,1.413,0.807,1.757,2.1830000000000003,11.786,11.924000000000001
arenagi01,Gilbert Arenas,11.0,2002.0,2012.0,190.5,191.0,"January 6, 1982",University of Arizona,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,11.0,PG,583,473.0,34.791,6.678999999999999,15.901,42.003647569335264,1.93,5.537000000000001,34.856420444283906,4.75,10.364,45.83172520262446,48.072448273693475,5.178,6.46,80.15479876160991,0.794,3.108,3.9019999999999997,5.192,1.58,0.249,3.1180000000000003,3.0380000000000003,20.467,14.731
ricegl01,Glen Rice,15.0,1990.0,2004.0,200.66,215.0,"May 28, 1967",University of Michigan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,15.0,SF,1055,926.0,35.092,6.728,14.796,45.47174912138414,1.545,3.8789999999999996,39.829853054911055,5.183,10.918,47.472064480674106,50.692754798594216,3.217,3.804,84.56887486855942,0.9329999999999999,3.4619999999999997,4.394,2.083,0.951,0.263,1.7269999999999999,2.364,18.218,13.163
robingl01,Glenn Robinson,11.0,1995.0,2005.0,200.66,225.0,"January 10, 1973",Purdue University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,SF,727,694.0,36.366,7.947999999999999,17.367,45.76495652674613,0.898,2.627,34.183479253901794,7.05,14.74,47.82903663500678,48.35031957160131,3.5269999999999997,4.292,82.17614165890028,1.4569999999999999,4.5569999999999995,6.013999999999999,2.693,1.171,0.586,3.0589999999999997,2.659,20.32,14.882
haywago01,Gordon Hayward,9.0,2011.0,2019.0,203.2,225.0,"March 23, 1990",Butler University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,SF,604,442.0,30.738000000000003,5.144,11.568,44.467496542185344,1.3159999999999998,3.6180000000000003,36.373687119955775,3.8280000000000003,7.95,48.150943396226424,50.15560165975104,3.6239999999999997,4.388999999999999,82.57006151742993,0.7240000000000001,3.498,4.2219999999999995,3.4019999999999997,0.997,0.39899999999999997,1.972,1.7469999999999999,15.228,13.341
hillgr01,Grant Hill,18.0,1995.0,2013.0,203.2,225.0,"October 5, 1972",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,13.0,18.0,SF,1065,1009.0,33.81,6.146,12.725,48.29862475442043,0.21,0.674,31.15727002967359,5.935,12.050999999999998,49.24902497718031,49.12377210216111,4.081,5.303999999999999,76.94193061840122,1.145,4.871,6.016,4.124,1.205,0.5589999999999999,2.383,2.333,16.582,15.966
olajuha01,Hakeem Olajuwon,18.0,1985.0,2002.0,213.36,255.0,"January 21, 1963",University of Houston,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,5.0,12.0,12.0,9.0,5.0,4.0,38.0,18.0,C,1383,1326.0,36.132,8.86,17.236,51.40403805987468,0.021,0.10300000000000001,20.38834951456311,8.839,17.134,51.587486868215244,51.46495706660479,4.458,6.257999999999999,71.23681687440077,3.2569999999999997,7.855,11.113,2.542,1.74,3.111,2.958,3.576,22.199,23.995
whiteha01,Hassan Whiteside,7.0,2011.0,2019.0,213.36,265.0,"June 13, 1989",Marshall University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,C,358,274.0,25.969,5.492000000000001,9.542,57.55606791029135,0.011000000000000001,0.05,22.0,5.48,9.492,57.73282764433207,57.613707818067475,2.215,3.735,59.303882195448466,3.237,8.07,11.307,0.578,0.62,2.324,1.587,2.634,13.209000000000001,18.249000000000002
hawkihe01,Hersey Hawkins,13.0,1989.0,2001.0,190.5,190.0,"September 29, 1966",Bradley University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,SG,1057,964.0,32.699,4.934,10.717,46.039003452458715,1.254,3.177,39.47119924457035,3.68,7.54,48.806366047745364,51.88952132126528,3.555,4.075,87.239263803681,0.851,2.782,3.633,2.89,1.6469999999999998,0.313,1.845,2.1109999999999998,14.675999999999998,12.902000000000001
grantho01,Horace Grant,17.0,1988.0,2004.0,208.28,215.0,"July 4, 1965",Clemson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,5.0,17.0,PF,1335,1197.0,33.553000000000004,4.663,9.122,51.118175838631885,0.004,0.053,7.547169811320754,4.659,9.068999999999999,51.37280846840886,51.140100855075644,1.834,2.637,69.54872961698901,3.008,5.157,8.165,2.199,0.9840000000000001,0.981,1.114,2.5069999999999997,11.163,14.607000000000001
austiis01,Isaac Austin,9.0,1992.0,2002.0,208.28,255.0,"August 18, 1969",Arizona State University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,C,452,170.0,19.363,2.967,6.653,44.596422666466246,0.022000000000000002,0.126,17.460317460317462,2.945,6.527,45.12026964914968,44.761761611303164,1.591,2.3609999999999998,67.38670055061414,1.416,3.259,4.675,1.2209999999999999,0.496,0.524,1.617,2.25,7.546,6.138999999999999
thomais02,Isaiah Thomas,8.0,2012.0,2019.0,175.26,185.0,"February 7, 1989",University of Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,PG,510,345.0,29.641,6.065,13.931,43.53599885148231,1.931,5.42,35.62730627306272,4.133,8.512,48.554981203007536,50.46658531332997,4.731,5.4270000000000005,87.17523493642895,0.541,2.002,2.543,5.12,0.924,0.11199999999999999,2.396,2.147,18.792,14.384
thomais01,Isiah Thomas,13.0,1982.0,1994.0,185.42,180.0,"April 30, 1961",Indiana University,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,12.0,0.0,0.0,0.0,20.0,13.0,PG,1090,1075.0,36.451,7.357,16.305999999999994,45.11836133938427,0.439,1.474,29.78290366350069,6.9170000000000025,14.831,46.63879711415279,46.46449159818472,4.189,5.5089999999999995,76.03920856779814,0.995,2.676,3.6719999999999997,9.218,1.922,0.263,3.717,3.0589999999999997,19.342,17.373
roseja01,Jalen Rose,13.0,1995.0,2007.0,203.2,210.0,"January 30, 1973",University of Michigan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,SF,982,602.0,30.355,5.271,11.899000000000001,44.29784015463485,0.8109999999999999,2.273,35.67971843378794,4.46,9.626,46.33284853521711,47.70568955374402,2.989,3.73,80.13404825737265,0.53,2.9139999999999997,3.444,3.764,0.792,0.34600000000000003,2.261,2.6310000000000002,14.341,10.425999999999998
magloja01,Jamaal Magloire,12.0,2001.0,2012.0,210.82,259.0,"May 21, 1978",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,C,726,332.0,21.393,2.5789999999999997,5.3820000000000014,47.91898922333706,0.0,0.011000000000000001,0.0,2.5789999999999997,5.371,48.0171290262521,47.91898922333706,2.076,3.2310000000000003,64.25255338904364,2.056,4.351,6.4079999999999995,0.563,0.322,0.8859999999999999,1.446,2.627,7.233,7.38
crawfja01,Jamal Crawford,19.0,2001.0,2019.0,195.58,185.0,"March 20, 1980",University of Michigan,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,SG,1400,434.0,29.334,5.086,12.446,40.86453479029407,1.662,4.803999999999999,34.59616985845129,3.424,7.642,44.80502486260141,47.541378756226905,2.7889999999999997,3.236,86.18665018541408,0.34700000000000003,1.86,2.207,3.3560000000000003,0.889,0.20199999999999999,1.8359999999999999,1.531,14.624,10.105
mashbja01,Jamal Mashburn,11.0,1994.0,2004.0,203.2,240.0,"November 29, 1972",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,11.0,SF,663,634.0,37.121,6.869,16.492,41.650497210768854,1.244,3.594,34.61324429604897,5.624,12.897,43.60704039699155,45.42202279893281,3.76,4.902,76.70338637290901,1.137,4.1610000000000005,5.2989999999999995,3.89,1.0270000000000001,0.17800000000000002,2.5610000000000004,2.535,18.742,13.275
nelsoja01,Jameer Nelson,14.0,2005.0,2018.0,182.88,190.0,"February 9, 1982",Saint Joseph's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,PG,922,678.0,28.165,4.368,10.004,43.6625349860056,1.33,3.612,36.821705426356594,3.0380000000000003,6.393,47.520725793837,50.30987604958018,1.433,1.7730000000000001,80.82346305696561,0.49,2.491,2.9819999999999998,5.1110000000000015,0.877,0.077,2.084,2.522,11.498,9.962
donalja01,James Donaldson,14.0,1981.0,1995.0,218.44,275.0,"August 16, 1957",Washington State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,C,1008,697.0,27.381999999999998,3.2319999999999998,5.641,57.2948058854813,0.0,0.0,0.0,3.2319999999999998,5.641,57.2948058854813,57.2948058854813,2.0709999999999997,2.821,73.41368309110244,2.161,5.669,7.829,0.794,0.35100000000000003,1.2990000000000002,1.501,2.119,8.536,12.03
hardeja01,James Harden,10.0,2010.0,2019.0,195.58,220.0,"August 26, 1989",Arizona State University,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,15.0,10.0,SG,870,614.0,34.202,7.107,16.137999999999998,44.03891436361383,2.592,7.192,36.04004449388209,4.515,8.946,50.46948356807511,52.06964927500309,7.255,8.446,85.8986502486384,0.754,4.474,5.228,6.115,1.575,0.494,3.5839999999999996,2.639,24.061,21.028000000000002
worthja01,James Worthy,12.0,1983.0,1994.0,205.74,225.0,"February 27, 1961",University of North Carolina,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,10.0,12.0,SF,1069,834.0,33.02,7.619,14.53,52.43633860977288,0.12300000000000001,0.517,23.79110251450677,7.497000000000001,14.013,53.500321130378936,52.85960082587749,2.7319999999999998,3.588,76.14269788182833,1.7009999999999998,3.4019999999999997,5.103,3.0439999999999996,1.139,0.674,2.0180000000000002,2.177,18.094,16.092
kiddja01,Jason Kidd,19.0,1995.0,2013.0,193.04,205.0,"March 23, 1973",University of California,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,6.0,10.0,9.0,4.0,5.0,26.0,19.0,PG,1549,1496.0,36.281,4.48,11.232999999999999,39.88248909463189,1.436,4.154,34.56909003370245,3.0439999999999996,7.079,43.00042378867072,46.2743701593519,2.24,2.8560000000000003,78.43137254901961,1.2819999999999998,5.034,6.316,8.621,1.9280000000000002,0.324,2.875,1.885,12.635,17.695
terryja01,Jason Terry,19.0,2000.0,2018.0,187.96,185.0,"September 15, 1977",University of Arizona,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,SG,1534,743.0,30.000999999999998,4.92,11.095999999999998,44.340302811824074,1.632,4.292,38.0242311276794,3.2889999999999997,6.803999999999999,48.33921222810112,51.694304253785155,1.9769999999999999,2.342,84.41502988898377,0.36,1.973,2.332,3.7739999999999996,1.1179999999999999,0.195,1.6980000000000002,1.86,13.449000000000002,10.77
willija01,Jayson Williams,9.0,1991.0,1999.0,205.74,240.0,"February 22, 1968",St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,PF,484,160.0,20.554000000000002,2.8369999999999997,6.4479999999999995,43.99813895781638,0.006,0.05,12.0,2.8310000000000004,6.399,44.241287701203305,44.04466501240695,1.556,2.57,60.544747081712075,3.3310000000000004,4.176,7.506,0.603,0.426,0.628,1.074,2.682,7.2360000000000015,8.017000000000001
hornaje01,Jeff Hornacek,14.0,1987.0,2000.0,190.5,190.0,"May 3, 1963",Iowa State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,SG,1217,1050.0,31.824,5.481,11.122,49.280704909189,0.7809999999999999,1.92,40.677083333333336,4.7,9.201,51.08140419519618,52.79176407121021,2.844,3.238,87.83199505867819,0.867,2.562,3.429,4.771,1.402,0.20600000000000002,1.8090000000000002,2.258,14.585999999999999,14.290999999999999
malonje01,Jeff Malone,13.0,1984.0,1996.0,193.04,205.0,"June 28, 1961",Mississippi State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,13.0,SG,956,802.0,32.917,7.825,16.199,48.305450953762566,0.092,0.348,26.436781609195403,7.733,15.85,48.788643533123036,48.589419099944436,3.281,3.772,86.98303287380699,0.635,1.985,2.62,2.3680000000000003,0.644,0.11699999999999999,1.703,1.902,19.024,12.305
rulanje01,Jeff Ruland,8.0,1982.0,1993.0,208.28,240.0,"December 16, 1958",Iona College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,C,349,192.0,33.605,6.347,11.304,56.148266100495405,0.009000000000000001,0.066,13.636363636363635,6.337999999999999,11.238,56.39793557572522,56.18807501769285,4.708,6.53,72.09800918836143,3.278,6.867999999999999,10.146,3.063,0.754,0.802,3.676,3.662,17.41,18.057000000000002
teaguje01,Jeff Teague,10.0,2010.0,2019.0,187.96,195.0,"June 10, 1988",Wake Forest University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,PG,783,636.0,27.88,4.529,10.25,44.185365853658546,0.89,2.517,35.3595550258244,3.639,7.733,47.05806284753653,48.52682926829269,2.83,3.3560000000000003,84.32657926102503,0.332,2.151,2.483,5.734,1.181,0.35100000000000003,2.261,1.964,12.777999999999999,12.055
stackje01,Jerry Stackhouse,18.0,1996.0,2013.0,198.12,218.0,"November 5, 1974",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,18.0,SG,1045,580.0,30.989,5.4639999999999995,13.456,40.606420927467305,1.021,3.292,31.014580801944103,4.4430000000000005,10.164,43.713105076741435,44.40026753864448,4.695,5.7120000000000015,82.19537815126051,0.9470000000000001,2.21,3.157,3.267,0.87,0.435,2.662,1.8559999999999999,16.644000000000002,10.845999999999998
butleji01,Jimmy Butler,8.0,2012.0,2019.0,203.2,232.0,"September 14, 1989",Marquette University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,4.0,11.0,8.0,SG,566,458.0,33.314,5.481,12.127,45.19666859074791,0.951,2.763,34.41910966340934,4.53,9.363999999999999,48.37676206749252,49.11767131194854,4.7810000000000015,5.735,83.36530078465563,1.436,3.5210000000000004,4.958,3.4130000000000003,1.565,0.47200000000000003,1.4580000000000002,1.4880000000000002,16.692999999999998,16.555
noahjo01,Joakim Noah,12.0,2008.0,2019.0,210.82,230.0,"February 25, 1985",University of Florida,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,7.0,12.0,C,727,572.0,28.469,3.4,6.955,48.88569374550683,0.0,0.022000000000000002,0.0,3.4,6.933,49.04081927015722,48.88569374550683,2.066,2.9610000000000003,69.77372509287403,3.264,5.952999999999999,9.217,2.843,0.813,1.347,1.696,2.865,8.867,14.075999999999999
carrojo01,Joe Barry Carroll,10.0,1981.0,1991.0,213.36,225.0,"July 24, 1958",Purdue University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,C,724,550.0,32.25,7.08,14.940999999999999,47.386386453383295,0.0,0.019,0.0,7.08,14.921,47.449902821526706,47.386386453383295,3.403,4.552,74.75834797891038,2.369,5.225,7.5939999999999985,1.7819999999999998,0.9740000000000001,1.5930000000000002,2.765,3.138,17.564,14.593
dumarjo01,Joe Dumars,14.0,1986.0,1999.0,190.5,190.0,"May 24, 1963",McNeese State University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,5.0,4.0,1.0,15.0,14.0,SG,1130,1056.0,34.722,5.876,12.765,46.03211907559734,0.9229999999999999,2.425,38.06185567010309,4.953,10.34,47.90135396518375,49.647473560517035,3.389,4.013,84.45053575878396,0.6779999999999999,1.499,2.177,4.535,0.879,0.079,2.026,1.817,16.065,12.379000000000001
johnsjo02,Joe Johnson,17.0,2002.0,2018.0,200.66,240.0,"June 29, 1981",University of Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,8.0,17.0,SG,1396,1188.0,34.741,6.107,13.872,44.023933102652826,1.53,4.1530000000000005,36.84083794847099,4.577,9.72,47.08847736625514,49.53863898500577,2.1830000000000003,2.727,80.05133846718005,0.847,3.139,3.986,3.847,0.836,0.2,1.9080000000000001,1.775,15.925999999999998,12.802
embiijo01,Joel Embiid,3.0,2017.0,2019.0,213.36,250.0,"March 16, 1994",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,3.0,C,166,166.0,30.904,8.133,17.0,47.841176470588216,1.139,3.639,31.299807639461388,6.994,13.360999999999999,52.346381258887824,51.191176470588225,6.7170000000000005,8.56,78.4696261682243,2.331,9.145,11.475999999999999,3.1510000000000002,0.723,1.946,3.6510000000000002,3.392,24.12,23.663
starkjo01,John Starks,13.0,1989.0,2002.0,190.5,180.0,"August 10, 1965",Oklahoma State University,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,13.0,SG,962,475.0,27.59800000000001,4.577,11.08,41.308664259927795,1.453,4.227,34.37426070499172,3.1239999999999997,6.853,45.58587479935796,47.865523465703966,2.0669999999999997,2.6910000000000003,76.81159420289856,0.47200000000000003,2.023,2.495,3.615,1.113,0.12,1.8259999999999998,2.719,12.674000000000001,8.343
stockjo01,John Stockton,19.0,1985.0,2003.0,185.42,170.0,"March 26, 1962",Gonzaga University,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,11.0,10.0,5.0,0.0,5.0,27.0,19.0,PG,1686,1465.0,32.125,4.6819999999999995,9.174,51.03553520819708,0.5670000000000001,1.5090000000000001,37.57455268389662,4.115,7.665,53.685583822570116,54.125790276869424,3.205,3.888,82.43312757201645,0.669,2.094,2.763,10.466,2.137,0.21600000000000005,2.824,2.658,13.136,18.062
walljo01,John Wall,9.0,2011.0,2019.0,193.04,210.0,"September 6, 1990",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,7.0,9.0,PG,610,598.0,36.031,6.931,16.048,43.18918245264208,0.941,2.9410000000000003,31.99591975518531,5.99,13.107000000000001,45.700770580605784,46.12101196410767,4.359,5.559,78.41338370210468,0.574,3.7569999999999997,4.331,9.256,1.705,0.716,3.83,2.251,19.162,18.774
howarjo01,Josh Howard,10.0,2004.0,2013.0,200.66,210.0,"April 28, 1980",Wake Forest University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,SF,573,463.0,30.48,5.442,12.175999999999998,44.694480946123534,0.677,2.0540000000000003,32.960077896786764,4.763999999999999,10.122,47.065797273266156,47.47454007884361,2.8310000000000004,3.667,77.20207253886011,1.7069999999999999,4.129,5.836,1.6019999999999999,1.04,0.55,1.49,2.64,14.390999999999998,11.717
holidjr01,Jrue Holiday,10.0,2010.0,2019.0,193.04,205.0,"June 12, 1990","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,PG,682,606.0,33.242,6.1610000000000005,13.616,45.24823736780259,1.251,3.51,35.641025641025635,4.9110000000000005,10.106,48.59489412230358,49.84209753231493,2.053,2.613,78.56869498660544,0.8370000000000001,3.023,3.861,6.327999999999999,1.475,0.48700000000000004,2.707,2.279,15.626,14.777000000000001
howarju01,Juwan Howard,19.0,1995.0,2013.0,205.74,240.0,"February 7, 1973",University of Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,19.0,PF,1257,913.0,29.843000000000004,5.284,11.298,46.769339706142674,0.005,0.04,12.5,5.279,11.258,46.89109966246225,46.79146751637458,2.497,3.2689999999999997,76.38421535637809,1.916,4.12,6.0360000000000005,2.144,0.662,0.255,1.985,2.8480000000000003,13.07,10.548
malonka01,Karl Malone,19.0,1986.0,2004.0,205.74,250.0,"July 24, 1963",Louisiana Tech University,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,14.0,14.0,4.0,3.0,1.0,36.0,19.0,PF,1669,1664.0,37.603,9.15,17.962,50.94087518093754,0.055,0.20800000000000002,26.44230769230769,9.095,17.754,51.227892305959216,51.0939761719185,6.624,8.935,74.13542249580301,2.435,7.769,10.204,3.51,1.4040000000000001,0.767,3.04,3.14,24.978,23.56
townska01,Karl-Anthony Towns,4.0,2016.0,2019.0,213.36,248.0,"November 15, 1995",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,C,328,328.0,34.421,8.46,15.79,53.578214059531355,1.207,3.091,39.04885150436753,7.252999999999999,12.698,57.11923137501968,57.400253324889185,4.015,4.811,83.45458324672623,3.174,8.71,11.884,2.591,0.753,1.482,2.457,3.284,22.143,24.988000000000003
leonaka01,Kawhi Leonard,8.0,2012.0,2019.0,200.66,230.0,"June 29, 1991",San Diego State University,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,3.0,2.0,14.0,8.0,SF,554,527.0,31.249000000000002,6.3389999999999995,12.735999999999999,49.77229899497488,1.383,3.5469999999999997,38.990696363123774,4.957,9.19,53.939064200217636,55.20179020100502,3.415,4.058,84.15475603745688,1.321,5.152,6.473,2.332,1.7619999999999998,0.664,1.446,1.7730000000000001,17.477,18.449
tripuke01,Kelly Tripucka,10.0,1982.0,1991.0,198.12,220.0,"February 16, 1959",University of Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,SF,732,593.0,29.656999999999996,6.255,13.243,47.23250018877897,0.23,0.642,35.82554517133956,6.026,12.600999999999999,47.82160146020157,48.10088348561504,4.381,5.1610000000000005,84.88664987405544,1.3359999999999999,2.484,3.82,2.9330000000000003,0.956,0.19399999999999998,2.4019999999999997,2.3209999999999997,17.122,12.534
walkeke02,Kemba Walker,8.0,2012.0,2019.0,185.42,184.0,"May 8, 1990",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,8.0,PG,616,571.0,34.123000000000005,6.893,16.51,41.7504542701393,2.125,5.935,35.804549283909004,4.768,10.575,45.087470449172585,48.18594791035735,3.969,4.747,83.61070149568148,0.573,3.247,3.82,5.455,1.325,0.39,2.182,1.505,19.88,16.787
anderke01,Kenny Anderson,14.0,1992.0,2005.0,182.88,168.0,"October 9, 1970",Georgia Institute of Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,PG,894,717.0,30.058000000000003,4.624,11.003,42.0249022993729,0.621,1.8,34.5,4.003,9.204,43.49196001738375,44.84685994728712,2.5860000000000003,3.273,79.01008249312557,0.77,2.28,3.049,5.962999999999999,1.454,0.125,2.044,2.3080000000000003,12.455,11.63
