ID,Player,Years,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards,Years.1,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR,Group
battlke01,Kenny Battle,4.0,1990.0,1993.0,198.12,210.0,"October 10, 1964","Northern Illinois University, University of Illinois at Urbana-Champaign",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SG,142,17.0,12.88,1.739,3.486,49.885255306942064,0.027999999999999997,0.21100000000000002,13.270142180094789,1.7109999999999999,3.275,52.24427480916031,50.286861732644866,0.972,1.338,72.6457399103139,0.9790000000000001,1.359,2.338,0.746,0.69,0.218,0.655,1.5419999999999998,4.479,4.162,1
dennake01,Kenny Dennard,3.0,1982.0,1984.0,203.2,220.0,"October 18, 1958",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PF,95,3.0,13.095,1.147,2.674,42.89454001495887,0.032,0.105,30.47619047619048,1.1159999999999999,2.568,43.45794392523365,43.49289454001497,0.495,0.768,64.453125,1.095,1.916,3.011,0.9790000000000001,0.779,0.179,0.726,2.011,2.821,3.2319999999999998,0
fieldke01,Kenny Fields,4.0,1985.0,1988.0,195.58,220.0,"February 9, 1962","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SF,196,25.0,14.540999999999999,2.556,5.3370000000000015,47.8920741989882,0.02,0.09699999999999999,20.618556701030926,2.536,5.24,48.3969465648855,48.07944538130037,1.138,1.587,71.70762444864523,0.934,1.577,2.51,1.01,0.536,0.19399999999999998,1.005,2.128,6.27,4.158,1
gattike01,Kenny Gattison,9.0,1987.0,1996.0,203.2,225.0,"May 23, 1964",Old Dominion University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,PF,507,130.0,20.063,3.083,5.937,51.928583459659755,0.002,0.024,8.333333333333332,3.0810000000000004,5.912999999999999,52.10553018772196,51.94542698332491,1.704,2.639,64.56991284577492,1.515,3.176,4.69,0.9009999999999999,0.586,0.647,1.2109999999999999,2.866,7.872000000000001,6.83,1
greenke02,Kenny Green,2.0,1986.0,1987.0,198.12,210.0,"October 11, 1964",Wake Forest University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SF,60,0.0,10.417,1.8,4.367,41.2182276162125,0.0,0.017,0.0,1.8,4.35,41.3793103448276,41.2182276162125,0.8170000000000001,1.133,72.10944395410415,0.55,1.133,1.683,0.267,0.15,0.183,0.833,1.0170000000000001,4.417,1.9669999999999999,0
nattke01,Kenny Natt,3.0,1981.0,1985.0,190.5,185.0,"October 5, 1958",University of Louisiana at Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SG,49,0.0,7.9179999999999975,1.327,3.1839999999999997,41.67713567839196,0.040999999999999995,0.204,20.098039215686274,1.286,2.98,43.15436241610739,42.32097989949749,0.3670000000000001,0.5920000000000001,61.99324324324325,0.34700000000000003,0.469,0.816,0.8370000000000001,0.245,0.02,0.7140000000000001,1.163,3.0610000000000004,1.02,0
payneke01,Kenny Payne,4.0,1990.0,1993.0,203.2,195.0,"November 25, 1966",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SF,147,13.0,8.007,1.4969999999999999,3.653,40.98001642485629,0.11599999999999999,0.408,28.43137254901961,1.381,3.245,42.557781201849,42.56775253216535,0.38799999999999996,0.449,86.41425389755011,0.313,0.857,1.17,0.415,0.259,0.15,0.46299999999999997,0.898,3.497,1.912,0
satteke01,Kenny Satterfield,2.0,2002.0,2003.0,187.96,186.0,"April 10, 1981",University of Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,75,10.0,14.16,1.7069999999999999,5.093,33.51659139996073,0.16,0.733,21.828103683492497,1.547,4.36,35.48165137614678,35.087374828195564,0.7070000000000001,0.9470000000000001,74.65681098204855,0.44,0.8270000000000001,1.2670000000000001,2.347,0.68,0.04,1.28,1.053,4.28,2.653,0
smithke01,Kenny Smith,10.0,1988.0,1997.0,190.5,170.0,"March 8, 1965",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,PG,805,718.0,30.131999999999998,4.7139999999999995,9.861,47.80448230402597,0.97,2.3930000000000002,40.53489343919765,3.7439999999999998,7.468,50.133904659882184,52.72284758138121,2.2430000000000003,2.7030000000000003,82.98187199408066,0.376,1.6119999999999999,1.989,5.439,1.01,0.092,2.178,1.625,12.642000000000001,11.763,2
thomake01,Kenny Thomas,11.0,2000.0,2010.0,200.66,261.0,"July 25, 1977",University of New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,PF,655,429.0,27.475,3.6630000000000003,7.841,46.71598010457849,0.09,0.369,24.390243902439018,3.573,7.472,47.818522483940036,47.289886494069634,1.895,2.713,69.84887578326575,2.318,4.5889999999999995,6.907,1.536,0.831,0.4320000000000001,1.6640000000000001,2.545,9.31,9.809,2
walkeke01,Kenny Walker,7.0,1987.0,1995.0,203.2,210.0,"August 18, 1964",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,SF,474,164.0,19.842,2.681,5.5489999999999995,48.315011713822315,0.015,0.07400000000000001,20.27027027027027,2.667,5.475,48.71232876712329,48.45017120201838,1.409,1.8840000000000001,74.78768577494694,1.601,2.302,3.903,0.662,0.504,0.654,0.759,2.6310000000000002,6.787000000000001,5.778,1
willike03,Kenny Williams,4.0,1991.0,1994.0,205.74,205.0,"June 9, 1969",Barton County Community College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SF,277,7.0,10.913,2.011,3.957,50.821329289866064,0.0,0.051,0.0,2.011,3.906,51.484895033282136,50.821329289866064,0.56,0.8340000000000001,67.14628297362111,1.159,1.4040000000000001,2.563,0.606,0.29600000000000004,0.617,0.513,1.3940000000000001,4.581,4.538,1
willike04,Kenrich Williams,1.0,2019.0,2019.0,200.66,210.0,"December 2, 1994",Texas Christian University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,46,29.0,23.456999999999997,2.326,6.065,38.351195383347076,1.13,3.391,33.32350339132999,1.196,2.674,44.72700074794314,47.66694146743611,0.28300000000000003,0.413,68.5230024213075,1.196,3.565,4.761,1.804,0.978,0.413,0.7829999999999999,2.065,6.065,7.3039999999999985,1
bazemke01,Kent Bazemore,7.0,2013.0,2019.0,195.58,201.0,"July 1, 1989",Old Dominion University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,SG,524,269.0,20.561,3.0610000000000004,7.359,41.59532545182769,1.021,2.964,34.44669365721997,2.04,4.395,46.416382252559735,48.53240929474114,1.389,1.945,71.41388174807197,0.35700000000000004,2.748,3.105,1.857,0.9940000000000001,0.47100000000000003,1.431,1.8530000000000002,8.532,6.8229999999999995,1
caldwke01,Kentavious Caldwell-Pope,6.0,2014.0,2019.0,195.58,205.0,"February 18, 1993",University of Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,SG,474,375.0,29.835,4.287,10.388,41.268771659607246,1.69,4.878,34.64534645346453,2.597,5.511,47.123933950281256,49.40315748941085,1.669,2.0909999999999997,79.818268770923,0.6729999999999999,2.667,3.34,1.641,1.167,0.188,1.006,1.857,11.932,8.882,2
edelike01,Kenton Edelin,1.0,1985.0,1985.0,203.2,205.0,"May 24, 1962",University of Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,10,1.0,14.3,0.4,1.3,30.76923076923077,0.0,0.0,0.0,0.4,1.3,30.76923076923077,30.76923076923077,0.3,0.8,37.49999999999999,0.8,1.8,2.6,1.0,0.5,0.4,0.3,3.9,1.1,0.0,0
martike01,Kenyon Martin,15.0,2001.0,2015.0,205.74,234.0,"December 30, 1977",University of Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,PF,869,755.0,30.750999999999998,5.125,10.661,48.072413469655764,0.081,0.36,22.5,5.045,10.3,48.98058252427185,48.452302785854975,2.0580000000000003,3.2319999999999998,63.67574257425742,1.742,5.067,6.809,1.8880000000000001,1.167,1.153,1.766,3.4019999999999997,12.389000000000001,11.527999999999999,2
clarkke01,Keon Clark,6.0,1999.0,2004.0,210.82,220.0,"April 16, 1975","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,C,381,70.0,22.096999999999998,3.2439999999999998,6.504,49.87699876998771,0.003,0.05,6.0,3.241,6.454,50.21691973969632,49.900061500614996,1.486,2.278,65.23266022827043,1.811,3.971,5.782,0.892,0.501,1.5490000000000002,1.315,2.8289999999999997,7.976,8.504,1
kittlke01,Kerry Kittles,8.0,1997.0,2005.0,195.58,179.0,"June 12, 1974",Villanova University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,SG,561,509.0,33.266999999999996,5.399,12.347999999999999,43.723679948169746,1.355,3.6260000000000003,37.36900165471594,4.045,8.722000000000001,46.3769777573951,49.210398445092316,1.8019999999999998,2.323,77.57210503659063,1.0,2.8819999999999997,3.8819999999999997,2.515,1.601,0.44,1.2,1.7990000000000002,13.955,11.927,2
brookke01,Kevin Brooks,3.0,1992.0,1994.0,198.12,200.0,"October 12, 1969",University of Louisiana at Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SF,128,2.0,8.094,1.359,3.406,39.90017615971814,0.094,0.47700000000000004,19.706498951781974,1.266,2.93,43.20819112627986,41.28009395184967,0.484,0.57,84.91228070175441,0.32,0.797,1.117,0.375,0.141,0.047,0.539,0.6559999999999999,3.2969999999999997,1.6480000000000001,0
burleke01,Kevin Burleson,1.0,2006.0,2006.0,190.5,205.0,"April 9, 1979",University of Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PG,39,1.0,8.718,0.564,2.256,25.0,0.256,1.385,18.48375451263538,0.308,0.872,35.321100917431195,30.67375886524823,0.41,0.436,94.03669724770641,0.10300000000000001,0.564,0.667,1.2309999999999999,0.667,0.051,0.6409999999999999,1.615,1.795,0.436,0
duckwke01,Kevin Duckworth,11.0,1987.0,1997.0,213.36,275.0,"April 1, 1964",Eastern Illinois University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,11.0,C,751,586.0,25.855999999999998,4.712,10.111,46.60270991988922,0.006999999999999999,0.033,21.21212121212121,4.706,10.077,46.70040686712316,46.63732568489763,2.379,3.245,73.31278890600926,2.013,3.763,5.776,0.9079999999999999,0.478,0.466,1.854,3.25,11.811,8.072000000000001,2
duranke01,Kevin Durant,12.0,2008.0,2019.0,205.74,240.0,"September 29, 1988",University of Texas at Austin,1.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,9.0,10.0,0.0,0.0,0.0,25.0,12.0,SF,976,976.0,37.358000000000004,9.275,18.942999999999998,48.96267750620282,1.8840000000000001,5.026,37.485077596498215,7.39,13.917,53.100524538334405,53.93549068257404,6.817,7.751,87.9499419429751,0.748,6.428,7.176,4.087,1.1,1.119,3.123,1.9709999999999999,27.25,25.035999999999998,4
edwarke01,Kevin Edwards,11.0,1989.0,2001.0,190.5,190.0,"October 30, 1965",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,SG,611,306.0,25.426,4.375,10.347000000000001,42.282787281337576,0.28800000000000003,0.863,33.371958285052145,4.087,9.484,43.0936313791649,43.674495022711895,1.8630000000000002,2.319,80.33635187580855,0.8590000000000001,1.8840000000000001,2.7430000000000003,2.66,1.3619999999999999,0.324,1.885,1.702,10.9,7.972,2
gamblke01,Kevin Gamble,10.0,1988.0,1997.0,195.58,210.0,"November 13, 1965",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,SF,680,296.0,22.445999999999998,3.946,7.875,50.107936507936536,0.34299999999999997,0.9540000000000001,35.953878406708604,3.603,6.921,52.05895101863893,52.28571428571429,1.215,1.504,80.78457446808511,0.575,1.665,2.24,1.994,0.725,0.272,0.897,1.899,9.449,7.665,1
garneke01,Kevin Garnett,21.0,1996.0,2016.0,210.82,240.0,"May 19, 1976",None,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,9.0,15.0,12.0,9.0,3.0,39.0,21.0,PF,1605,1568.0,34.705,7.205,14.552999999999999,49.508692365835216,0.11800000000000001,0.428,27.57009345794393,7.0870000000000015,14.125,50.17345132743362,49.914107056964205,3.3360000000000003,4.226,78.93989588263133,2.199,7.892,10.091000000000001,3.6860000000000004,1.2690000000000001,1.385,2.194,2.487,17.864,21.375999999999998,4
hendeke01,Kevin Henderson,2.0,1987.0,1988.0,193.04,195.0,"March 22, 1964","California State University, Fullerton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,22,2.0,10.682,1.091,2.773,39.343671114316614,0.0,0.045,0.0,1.091,2.727,40.00733406674001,39.343671114316614,0.773,1.273,60.722702278083275,0.455,0.636,1.091,1.545,0.409,0.0,0.955,1.591,2.955,1.273,0
huertke01,Kevin Huerter,1.0,2019.0,2019.0,200.66,190.0,"August 27, 1998",University of Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,75,59.0,27.307,3.667,8.76,41.8607305936073,1.8130000000000002,4.707,38.5171021882303,1.8530000000000002,4.053,45.719220330619294,52.20890410958904,0.547,0.747,73.22623828647926,0.8,2.467,3.267,2.853,0.867,0.33299999999999996,1.453,2.0669999999999997,9.693,8.2,1
johnske02,Kevin Johnson,12.0,1988.0,2000.0,185.42,180.0,"March 4, 1966",University of California,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,9.0,12.0,PG,840,716.0,34.452,6.211,12.695,48.924773532886974,0.217,0.731,29.685362517099858,5.994,11.964,50.10030090270811,49.77944072469478,5.401,6.433,83.95771801647753,0.6629999999999999,2.614,3.2769999999999997,9.102,1.445,0.245,3.11,2.112,18.039,19.371,3
joneske01,Kevin Jones,1.0,2013.0,2013.0,203.2,251.0,"August 25, 1989",West Virginia University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,32,0.0,10.437999999999999,1.344,3.344,40.19138755980862,0.0,0.0,0.0,1.344,3.344,40.19138755980862,40.19138755980862,0.281,0.469,59.91471215351815,1.188,1.25,2.438,0.312,0.281,0.156,0.25,0.7809999999999999,2.969,2.938,0
knoxke01,Kevin Knox,1.0,2019.0,2019.0,205.74,215.0,"August 11, 1999",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,75,57.0,28.773000000000003,4.507,12.187000000000001,36.98203003200131,1.6669999999999998,4.853,34.34988666804039,2.84,7.3329999999999975,38.7290331378699,43.82128497579389,2.16,3.013,71.68934616661136,0.813,3.653,4.467,1.093,0.573,0.32,1.52,2.333,12.84,6.907,1
loderke01,Kevin Loder,3.0,1982.0,1984.0,198.12,205.0,"March 15, 1959","Kentucky State University, Alabama State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SF,148,26.0,14.149000000000001,2.4659999999999997,5.345,46.13657623947615,0.040999999999999995,0.155,26.451612903225808,2.426,5.189,46.75274619387165,46.520112254443404,0.9390000000000001,1.351,69.5040710584752,0.764,1.52,2.2840000000000003,1.176,0.45299999999999996,0.29100000000000004,0.966,1.764,5.912000000000001,4.095,1
loveke01,Kevin Love,11.0,2009.0,2019.0,208.28,251.0,"September 7, 1988","University of California, Los Angeles",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,11.0,PF,720,636.0,31.91800000000001,5.925,13.503,43.87913796934014,1.692,4.529,37.35924045043056,4.2330000000000005,8.974,47.16960106975707,50.14441235281048,4.475,5.401,82.85502684688021,2.838,8.282,11.119000000000002,2.271,0.693,0.46799999999999997,1.911,2.165,18.017,19.988,3
lynchke01,Kevin Lynch,2.0,1992.0,1993.0,195.58,195.0,"December 24, 1968",University of Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,96,11.0,11.937999999999999,1.281,2.938,43.601089176310396,0.031,0.094,32.97872340425532,1.25,2.844,43.9521800281294,44.128658951667795,0.635,0.875,72.57142857142857,0.43799999999999994,0.812,1.25,1.135,0.5,0.156,0.708,1.5730000000000002,3.2289999999999996,2.094,0
martike02,Kevin Martin,12.0,2005.0,2016.0,200.66,199.0,"February 1, 1983",Western Carolina University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,SG,736,505.0,30.065,5.334,12.228,43.62119725220804,1.587,4.133,38.39825792402613,3.747,8.095,46.28783199505867,50.110402355250244,4.933,5.66,87.15547703180212,0.561,2.6260000000000003,3.188,1.864,0.889,0.113,1.656,1.895,17.189,12.069,2
mchalke01,Kevin McHale,13.0,1981.0,1993.0,208.28,210.0,"December 19, 1957",University of Minnesota,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,3.0,3.0,17.0,13.0,PF,1140,484.0,31.433000000000003,7.0470000000000015,12.700999999999999,55.483820171640026,0.043,0.156,27.56410256410256,7.004,12.545,55.83100836986847,55.653098181245575,3.86,4.8469999999999995,79.63688879719413,2.468,4.878,7.346,1.705,0.359,1.729,1.946,2.92,17.997,17.629,3
mckenke01,Kevin McKenna,6.0,1982.0,1988.0,195.58,195.0,"January 8, 1959",Creighton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,SG,244,26.0,14.189,2.041,4.934,41.366031617349,0.42200000000000004,1.1520000000000001,36.63194444444445,1.619,3.783,42.79672217816548,45.64248074584515,0.9059999999999999,1.107,81.8428184281843,0.418,0.8809999999999999,1.2990000000000002,1.402,0.754,0.102,0.836,2.012,5.41,3.025,1
murphke01,Kevin Murphy,1.0,2013.0,2013.0,195.58,185.0,"March 6, 1990",Tennessee Technological University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,17,0.0,3.0589999999999997,0.41200000000000003,1.6469999999999998,25.015179113539766,0.059000000000000004,0.294,20.068027210884352,0.353,1.3530000000000002,26.09016999260901,26.806314511232546,0.0,0.0,0.0,0.0,0.235,0.235,0.11800000000000001,0.059000000000000004,0.0,0.17600000000000002,0.235,0.882,-0.353,0
ollieke01,Kevin Ollie,13.0,1998.0,2010.0,193.04,195.0,"December 27, 1972",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,PG,704,100.0,15.095,1.24,3.0260000000000002,40.97818902842036,0.013999999999999999,0.044000000000000004,31.818181818181824,1.226,2.9819999999999998,41.11334674714956,41.209517514871116,1.173,1.473,79.63340122199592,0.21,1.274,1.484,2.219,0.486,0.036000000000000004,0.722,1.18,3.668,3.905,1
pritcke01,Kevin Pritchard,4.0,1991.0,1996.0,190.5,180.0,"July 17, 1967",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,PG,94,1.0,11.968,1.266,3.17,39.936908517350155,0.085,0.457,18.599562363238512,1.181,2.713,43.53114633247328,41.2776025236593,1.0,1.266,78.98894154818325,0.18100000000000002,0.777,0.9570000000000001,1.617,0.39399999999999996,0.138,0.872,1.5530000000000002,3.617,2.128,0
salvake01,Kevin Salvadori,2.0,1997.0,1998.0,213.36,231.0,"December 30, 1970",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,39,0.0,6.178999999999999,0.33299999999999996,1.179,28.24427480916031,0.0,0.0,0.0,0.33299999999999996,1.179,28.24427480916031,28.24427480916031,0.41,0.615,66.66666666666666,0.282,0.872,1.1540000000000001,0.33299999999999996,0.051,0.615,0.436,0.7440000000000001,1.077,1.0,0
serapke01,Kevin Seraphin,7.0,2011.0,2017.0,205.74,285.0,"December 7, 1989",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,C,437,34.0,15.027000000000001,2.657,5.442,48.82396177875781,0.0,0.016,0.0,2.657,5.426,48.96793217840029,48.82396177875781,0.586,0.8240000000000001,71.11650485436894,1.176,2.249,3.426,0.5770000000000001,0.20600000000000002,0.703,1.048,2.114,5.899,4.625,1
thompke01,Kevin Thompson,1.0,1994.0,1994.0,210.82,260.0,"February 7, 1971",North Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,14,0.0,4.143,0.429,1.0,42.9,0.0,0.071,0.0,0.429,0.929,46.17868675995694,42.9,0.071,0.14300000000000002,49.650349650349646,0.5,0.429,0.929,0.214,0.0,0.14300000000000002,0.35700000000000004,0.7859999999999999,0.929,0.429,0
willike01,Kevin Williams,5.0,1984.0,1989.0,187.96,175.0,"September 11, 1961","Texas Christian University, St. John's University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,SG,281,13.0,11.669,1.95,4.448,43.83992805755395,0.006999999999999999,0.107,6.542056074766355,1.943,4.342,44.74896361123907,43.91861510791367,1.089,1.3630000000000002,79.89728539985327,0.655,0.762,1.416,1.278,0.662,0.125,0.9540000000000001,2.278,4.996,2.4730000000000003,1
willike02,Kevin Willis,21.0,1985.0,2007.0,213.36,220.0,"September 6, 1962",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,21.0,PF,1522,945.0,26.767,4.923,10.115,48.670291646070176,0.027999999999999997,0.134,20.8955223880597,4.895,9.981,49.043182045887185,48.80869995056845,2.099,2.947,71.22497455039023,2.8689999999999998,5.369,8.238,0.912,0.669,0.518,1.74,2.9339999999999997,11.972999999999999,11.595,2
pinknke01,Kevinn Pinkney,1.0,2007.0,2007.0,208.28,245.0,"October 20, 1983","University of Nevada, Reno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,6,0.0,16.667,2.0,4.5,44.444444444444436,0.16699999999999998,0.33299999999999996,50.150150150150154,1.8330000000000002,4.167,43.98848092152628,46.3,1.0,1.5,66.66666666666666,1.167,1.3330000000000002,2.5,0.833,0.5,0.5,0.667,2.0,5.167000000000002,3.833,1
looneke01,Kevon Looney,4.0,2016.0,2019.0,205.74,220.0,"February 6, 1996","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,225,37.0,14.427,1.902,3.227,58.94019212891232,0.022000000000000002,0.124,17.741935483870964,1.88,3.102,60.60606060606061,59.281066005577934,0.604,1.053,57.35992402659069,1.631,2.169,3.8,0.9470000000000001,0.484,0.596,0.48,1.9240000000000002,4.431,6.08,1
doolike01,Keyon Dooling,13.0,2001.0,2013.0,190.5,196.0,"May 8, 1980",University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,PG,791,86.0,18.884,2.4219999999999997,5.81,41.686746987951814,0.606,1.723,35.17121300058038,1.817,4.087,44.45803768045021,46.90189328743546,1.319,1.649,79.98787143723469,0.174,1.111,1.286,2.094,0.612,0.10400000000000001,1.051,1.679,6.769,4.416,1
elamikh01,Khalid El-Amin,1.0,2001.0,2001.0,177.8,200.0,"April 25, 1979",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PG,50,14.0,18.72,2.3,6.22,36.97749196141479,0.56,1.68,33.333333333333336,1.74,4.54,38.32599118942731,41.47909967845659,1.12,1.44,77.7777777777778,0.42,1.2,1.62,2.9,0.96,0.04,1.08,1.98,6.28,4.5,1
reevekh01,Khalid Reeves,6.0,1995.0,2000.0,190.5,199.0,"July 15, 1972",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,PG,277,113.0,21.072,2.6860000000000004,6.455,41.61115414407436,0.848,2.336,36.301369863013704,1.838,4.119,44.62248118475359,48.179705654531354,1.6030000000000002,2.155,74.38515081206495,0.588,1.505,2.094,3.199,0.845,0.11599999999999999,1.61,2.271,7.822999999999999,5.874,1
birchkh01,Khem Birch,2.0,2018.0,2019.0,205.74,233.0,"September 28, 1992","University of Pittsburgh, University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,92,1.0,13.272,1.7280000000000002,3.011,57.389571570906675,0.0,0.011000000000000001,0.0,1.7280000000000002,3.0,57.6,57.389571570906675,1.087,1.565,69.45686900958465,1.62,2.4019999999999997,4.022,0.7829999999999999,0.359,0.5429999999999999,0.446,1.391,4.543,6.652,1
